uid,device_id,registerdate,lastpaydate,lastlogtime
408039076750018,f055f23d-d84f-4f1a-a536-6cca86d1151f,1462731804,1466264213,1466711507
779978947766072,9ac25909-6c0d-41c3-8bcf-3778883c1aa7,1462741160,,1464868744
385378829296326,45401fc5-55a3-4aac-8533-321eec5bb2bc,1462745641,,1463608267
482865996980989,ca0a69f0-cbf9-49b2-8488-5e79e14d65d4,1462908672,1462919328,1463507496
520824917943039,e20fc3c1-f0fe-4aa4-9d7e-06a9b059d082,1462909791,1464422395,1467476927
302537500101160,41a30910-5b07-4205-9390-dc87803e2315,1462986999,1464328972,1468361999
512449731725866,38ea6ab5-2184-4017-b444-dccecb3e73d1,1462988357,1465407138,1468192411
651576605495058,3fd071b0-a7db-4dc2-9584-b9e10fc3cab5,1463348674,1463631778,1464054554
547977701198491,53098aa7-aec1-4777-9237-dc21c63c7afd,1463364772,,1468382209
331339550788252,5c0cd2d776c20086,1463364778,,1467194943
555261965732510,bbe2b4797a1986c6,1463365777,,1464143538
456331689036447,0d630502-63d6-41f7-965a-bd048f46ab14,1463365904,1463505246,1468334538
650803511381781,71a491894f4f5d65,1463368658,,1466051716
564311459974936,af03281c-f78f-498c-a8e2-490af409e4c5,1463369523,1463371156,1463382402
380989372730042,5f07ac99-9198-4ad9-a5c2-54cf3b235ecd,1463406101,1464419852,1464521594
843776391991127,cc673707-73a8-4f94-8b86-3920a829da76,1463432775,1463441244,1463679498
830822770626407,5c9e2d74-e9be-446a-9cfa-047410b3f26e,1463435830,1463605994,1465918174
591429883481961,edf8afa2-d38e-4187-af3f-9e2a2954417d,1463435882,1463739568,1465819166
628847638564727,4b0eb92b-18bd-4c43-b577-d8be41bc5274,1463437300,1463519479,1464884270
287917431425813,96c8747a-bf54-44bb-9c7f-7436cc42bda9,1463440225,1464029188,1468340502
843424204672915,bc0d6ad6-fd7c-473c-898c-d4aee56c238c,1463441596,1463454422,1463965437
353931078765365,1f724b99-26e0-4187-be4e-9ae53beff01f,1463444362,1465897251,1467113018
381470409067320,5f177540-9d45-4ff0-bf7a-e18ae38b31a7,1463444933,1463914403,1466803103
441110324939599,ec367ad5-9ed5-4bac-ab75-19044a842cb3,1463448137,1466458338,1468253875
372674316045138,60462ca5-b3ea-42dc-aaf7-7f2846a25bef,1463450632,1463481952,1463510870
602725647470530,87256d17-a0c3-4edd-9ac6-2189c6f5b7fb,1463451631,1465778398,1466698630
774653188329412,a0a85e3e-0453-47c4-b870-477cda24f0f7,1463452255,1463519425,1468313942
654230895284174,ce494fcb-cb44-4dd1-9e24-1078f0076b93,1463454022,1463540363,1464035440
716619590225873,e7a7cbe8-2716-41e4-95c0-8faa04523292,1463454293,1463633487,1465487270
698993044443099,09d01f40-f1b1-474b-a6f1-4cec8ece84a1,1463454796,1464418400,1465713833
349979708853103,75cd2578-04ba-49b2-b0a8-d0874fb0770d,1463455336,1463606043,1464052943
772660323504104,dc122a81-5526-4e9e-aeba-94edd1467619,1463456238,1463665295,1464147415
426412946852729,2a0e111f-bbc2-48a8-a273-28ee16c47569,1463456950,1463459095,1463460842
512810508979074,22d9b1a0-c567-40a8-b50c-15bee22f2bb7,1463459432,1463695472,1464004763
344920237378436,34e3d31f-b58b-4c43-8c83-7d081cd9fe30,1463461709,1466043043,1466193091
365750828764038,31c4fef7-fc92-42df-a472-76237d0c7436,1463461779,1463462909,1463674075
524123452836744,d8d76358-8942-4028-98cb-66a7c271c750,1463462057,1463934032,1464057544
723998344040454,ebf52441-adf9-43b2-907d-e3d79b4e9a50,1463462979,1464406040,1468302828
482376370719642,5ce43ee0-f9ea-46c1-b0ee-6c9304f0a164,1463468478,1465790261,1467355263
837162142355515,43135572-7000-4224-aea6-fd14b76c7517,1463485624,1467477239,1468374276
682869737214019,5e03eacf-1cb6-43a7-9227-fa2d8a42da80,1463490213,1463855038,1466638770
674331342229576,affaef37-f943-4285-a4c4-de76987095ec,1463491393,1466380030,1468330169
291722772450244,43d17792-752c-4b75-b83d-55b1ac86c5b3,1463491882,1463598594,1465761750
647101249572943,3b1f9dde-c705-49bb-87a3-6122376a8175,1463494321,1464485141,1467509657
837342530981977,6b368056-caeb-4477-a1f5-3e2e3ee02d33,1463497778,1464807154,1466246205
733954078232684,84e01931-7cb6-40ed-a0fb-0e3d6516900b,1463503065,1463503765,1465459209
489325627804661,2864b51d-d787-42b3-8752-b6c5e210279b,1463508410,1463515779,1463821033
659170107674754,b2d8c77a-cbe4-4cbc-a137-21cc5b734f8e,1463509703,1464930849,1466982922
540169450654734,19c29d7b-8337-45d5-8016-fd2fda96db9d,1463516228,1464036765,1465997905
293938975575068,ae1060e3-c1c5-414b-93b8-03425fd9fae8,1463520938,1465739541,1467555952
428689279519781,a64fb3cc-d4e0-4b14-af8f-173733e56da3,1463523350,1463866626,1468267013
760076069327020,38e11896-7613-46ec-a638-5aeb1f091be7,1463524310,1465867691,1468376185
665389220319407,622fcc6e-7a61-4f18-b5f0-029e2b77c7e5,1463525557,1466976863,1468328447
541724228815945,a54fd464-3644-4fa7-bc2f-a6ec5545af01,1463536884,1467429147,1468369742
828443358744804,615410c1-e9fd-4b6c-a87e-df945aac54e4,1463539487,1465995237,1468378119
611298402193643,637ba687-4f1d-4113-9098-3e0f54f79a84,1463540632,1464099681,1464752909
374005755907165,bc78a16e-78aa-44c2-bec8-f04846ea4588,1463542486,1463706518,1463724278
481379938307166,ca722ef6-6339-415b-9246-e048ee93a77a,1463543280,1463906186,1465899217
455644494269538,79da0730-510a-4160-bb33-ce2fbdd12c7d,1463544896,1463778183,1463899980
578390362771711,f4255795-4c31-42cd-9038-9cba683b0491,1463546487,1465426516,1468364767
694071011922185,e5a671a2-abd1-4e67-a286-52331e987f27,1463552832,1466384376,1468383084
740147421073687,bbda7c05-f67f-40d0-8d70-d17c40c02b0f,1463570676,1464916599,1466729918
340212953222278,6bc3c6f5-38fb-4e21-8ae6-2ec9f6af789c,1463581235,1463739614,1465210784
363568985377930,d4f8d668-2472-4eb2-b6b9-d59e140acac1,1463583421,1463593573,1464662933
540538817842320,0657f042-4baa-4669-940a-64884d3ef1e4,1463586460,1463587437,1463590211
393711065861267,735e8fcb-b916-4b65-a65f-0416f766d927,1463587732,1463737251,1466156778
598301831156032,593156a2-0bb3-4231-bd19-59875843c48c,1463595995,1468255828,1468348483
557349319838887,6c106d70-6dae-4011-89c9-ba774abe8031,1463600196,1463966313,1464355853
352187322043567,33bc5f7f-f3c4-4d75-8cbf-82819dfe7f86,1463602011,1465949922,1468382082
472326147247286,070e3279-11de-4639-b126-a9a8dcd49f4b,1463605678,1467980458,1468362211
595355483591016,e3f957a3-6be9-441f-a24d-2d236e45b7a4,1463607955,1463608607,1464696124
768812032807273,43db9955-fae2-4325-94c1-f695904d971d,1463608024,1465273650,1468212555
793654123647359,44f5bf80-ab8c-4cc0-83a7-afb41dd936a8,1463614311,1463616570,1464834039
718397706686861,3d24accf-881d-440d-8f66-e234224013e3,1463616214,1466132434,1467090559
718097058976157,78541fc5-47e5-4048-9923-66f56484d291,1463631847,1464056668,1464318889
792889619468705,a23fe1d5-a098-487d-8ed2-6342604a68d1,1463635849,1463776041,1464054573
725484402725283,1c81fe98-6d46-4b96-8d27-c34d7102879f,1463639028,1463644580,1463658096
373679338392833,584fa899-f24c-4a75-8a8d-bec0e55fe495,1463669113,1464296971,1465216975
612999209243071,b5049e55-0b09-4255-bad2-5616c5a819ba,1463690446,1466492509,1468372060
567738843877839,1f9eaf2c-862d-42bf-890a-2237bd2c9792,1463713147,1464542037,1466394172
585219360772561,54eb2b2d-d0b3-4373-bb7b-da9e2567ce23,1463715991,1467599776,1468369108
506926403783975,fb5e2664-c450-4285-a033-91250a392f01,1463724480,1466089579,1468299953
490502448844085,bf64364d-5fb1-4b86-8831-cc8a1b588e36,1463758636,1467178306,1468347002
493672134708556,bd76010d-bdfe-4d33-afa5-a431cf98c541,1463803711,1463842212,1464921971
655527975408146,3d6c7e1d-13d2-4a37-810e-f343df6a0525,1463931775,1464456440,1465035484
503318631255407,ab6fe48e-85e0-431d-b2a0-451d64b18480,1463932980,1467136533,1468346431
473331169594744,83bca9d9-08c7-4bcf-8af3-664997bde164,1463942774,1463943992,1463945862
423870326214026,fcb99685-bdc9-476b-806b-1c6f44a44b4b,1463989043,1464640334,1468338820
771663891092006,1e96e262-f5c0-469e-ad7d-3bfd8cd93970,1464038130,1464039682,1468343412
313506846576024,722c071f-bb69-4de7-ae5c-41cb243d8e57,1464046974,1464051058,1465237380
667854531547717,0008a60c-28ac-4325-89d2-b4bc3daeb61e,1464130281,1466450428,1468363491
336699669974446,28470033-d6dd-49b1-ae8f-387ea48ed4bc,1464135370,1464231502,1464327297
570753910919759,d8335603-762e-47a0-915d-02bdf9825882,1464160873,1464250957,1466057482
507948606000568,0b4a1e72-d3d9-490f-abae-787ac0917b1c,1464169982,1464393237,1467653801
332628040977850,4b5c7edc-670b-4314-ba90-934d1c21ba4f,1464172968,1464438382,1464812498
652538678180201,7ae78162-fdd6-400c-bb92-f855aaa5726e,1464207449,1464216570,1464448927
457680308778192,54bd3739-75ad-43a7-aa0a-0e8adbb231b9,1464209831,1466267621,1466963537
807741616388461,f4d4efe4-6ae6-4b6c-98a7-fb70c5e70647,1464213682,1465291194,1468373307
604933260671350,0f81b655-a693-41d2-9cfb-25596f700541,1464260764,1467998112,1468347933
622954943455391,eabc2ed7-3b2d-4a17-9b6a-ad4119a27f44,1464349230,1464606976,1465419161
679940569538768,ee23398d-cb2b-4882-9173-3db73c0e7ddd,1464447151,1466234197,1468383249
477815115471948,ef816cbe-756b-48d3-9da0-d83dc790c717,1464471683,1466456051,1468361172
614347828994271,4a5e9c81-1835-4699-b834-b48cf47c6380,1464477778,1464479402,1464951000
543407856016474,a3413c89-0b0c-4f14-af01-3898cd69e991,1464515180,1466088089,1467477415
331073262836827,48fa8892-28f6-4a53-9f5a-568450328932,1464517768,1465020586,1466238498
795767247577369,a9c2a95b-8455-4734-806b-c8f8b8baec2e,1464623348,1467406595,1468311444
320060966689946,8c75fb0e-57c2-4c0a-9089-830c7020776e,1464664059,1465916199,1466290847
624157534298423,d2693372-48e0-431e-b95e-883e57087bce,1464706376,1465060036,1468326204
723285379490122,ba636cb0-98ac-4bfc-a3e9-d3674d6df056,1464778581,1466323092,1466452089
822688102588765,47aa6baa-9e7f-4c47-9c4e-e1c873eae01e,1464810823,1464977340,1467642664
620034365694308,b642109d-84f4-41cb-a3b7-290105725682,1464826424,1466357431,1468292419
491241183239395,9e047502-7fdd-4bd6-8cf8-1ac0e76bc853,1464889662,1464952085,1466488161
363800913632512,5b4b119e-00b0-4139-be25-e5177915d4f1,1464985828,1466662047,1468382274
767368923816352,4c100a8d-5cf8-49c0-80ab-a73c90bb4632,1464987099,1468233737,1468352834
549678508268820,fe86a89b-2f12-442c-97d4-3b4d1d42c09c,1465033517,1467306876,1468354017
635814075539913,29eb6daa-52de-44be-94c7-74ef5abc4025,1465116567,1466730599,1468375188
411380561337658,6edba59d-0420-4e75-9a1c-afbaede7fac5,1465135637,1465662908,1468186358
401476366753085,8862e134-e4b3-4aab-8079-ee6ae1767015,1465141538,1466655888,1467206068
404027577326911,96fc942b-9844-4f25-ad4a-8814647bdb49,1465146022,1466936984,1468239405
332293033549131,4483feb1-949e-4a02-9872-3e790f6cbdb4,1465165976,1465347858,1466314197
764302317167077,25c14542-ec59-4cce-8d9f-7469d9af3a75,1465172972,1465595300,1468372847
649824258859504,425a76aa-d659-4d94-a8e0-14b6fbf52a50,1465230002,1465334452,1468380948
633408893854214,9dd2d982-b9e4-4847-8349-1dfc974aff96,1465299475,1465554831,1466532872
840976073335325,bc13f8ca-56e7-46ce-a260-c3b2ad89e98e,1465335016,1466895209,1467052818
401527906360733,26809471-e719-4031-b2ec-01c442e2fe75,1465434096,1465702347,1467335189
480426455588258,6b3e1e27-5b9e-4bac-9383-899592e5b5ad,1465453050,1465780482,1465791463
466132804427196,3f79bc37-d2e1-4414-8665-80ff08227b41,1465528430,1465562191,1468376079
751065227960929,d5eb6e5b-d671-4ff0-b826-1824b2b59283,1465535323,1465539517,1466977051
332198544268741,9a69fc31-a4c6-47bb-928a-504164511c57,1465560335,1465561077,1466007008
629792531391158,0d995b98-0348-43d9-9442-c796eb406fdd,1465737627,1468119465,1468373924
396330995932713,646dfb5f-be33-482b-8466-8b36bb563129,1465741682,1468163021,1468364023
623453159662265,6bec8fe4-adb3-4803-b278-97ebcedc972e,1465742585,1466372170,1466748402
582427632050881,cca07482-9dc8-4bf2-8843-2d7050d87810,1465751640,1466169253,1468370705
567017289392837,d4ed0f27-3ca7-43dd-8c31-1dd309696bf0,1465754083,1466346836,1468291298
321435356235074,fc9ddb3e-0230-4f3e-838a-3d8f65364c78,1465766474,1467305969,1468358506
663697003235811,5d08a36b-9ff0-4877-a2c6-e376db5e77f4,1465798281,1465859129,1468297922
326632266663249,ebe6abdf-bb2a-4886-b280-110a47828b49,1465799786,1465812436,1467171687
563495416220133,ee7286f9-3ff8-4c7b-a1dd-8e9e6f9bc79f,1465801660,1465854300,1467003651
664392787937800,e35ecf1c-a7b0-4437-8497-bde69318c024,1465875810,1467232408,1468341223
647384717445641,08a35b0c-c541-47e4-9e10-723b1aa1642d,1465889439,1467997475,1468340525
607252543031841,6b486bb7-9de8-4135-aae7-a5f07104140c,1465936515,1465996414,1466618092
765857095338534,fdb33190-11b9-4eee-b712-b60dc9123c72,1465940694,1466081354,1466260192
640323791221070,c22f097b-b26b-43fd-9241-8a2a1db6fd60,1465998230,1466253703,1466256971
740491018498399,6ece2fd1-b61e-4f58-9fe1-10400b5539d0,1466019293,1468351244,1468353596
739786643861898,98be49f6-18e3-4316-9ca0-800ca93695c0,1466103140,1467362840,1468298646
497013619305702,b14e8c2c-3008-4cc5-9c21-e85e7d90c8f5,1466104726,1467903524,1467905381
743488905671066,f16970f9-e669-43d0-bbd7-dd7f436399ab,1466117310,1466120753,1466124583
562116733578493,4b6b61fc-85b8-40fa-a43a-7e1a1fe60b47,1466132477,1466261827,1466732080
369470270483751,aa9f0cbd-df30-4a0c-a7b7-4070dfeff977,1466176966,1466222570,1467869581
474138623487287,323b4d54-4b62-45f4-acf2-11b51ebe3f1d,1466190930,1468305240,1468307362
372597006675267,b955b015-8089-4104-b45d-515eac340664,1466199793,1466203471,1468328248
570075306127871,0d0dfe96-9a2b-46a6-a6db-b2645c7d3157,1466208486,1466619194,1468180487
813831880045105,c5d0f5f8-76de-4959-92c9-c09184eb8941,1466266514,1466642976,1468173313
582693920043573,ec07b1c4-2ac3-42c1-ad15-585fd7476785,1466270587,1466559445,1468376631
805516823360062,7ddc197f-48ea-476e-9872-70d1a6817895,1466284617,1468006914,1468378590
413897412193694,76d1269d-2945-4e99-a84a-3628db664d36,1466301571,1466692652,1468369189
412591742135716,9b1ee257-b056-466e-9c91-48a92284a94a,1466322145,1468038257,1468365102
538314024824238,b308d991-9696-4e3c-a46b-4a5b87c64078,1466359391,1466361168,1467216330
307201834626498,65b0da63-e6a0-43b2-a5ed-bf5b71582a96,1466390557,1466391869,1467081328
456881444892099,1ee227be-2506-4a12-834d-58747d76338f,1466391844,1466561484,1467258631
560098098949584,083b19a8-247e-4372-8524-a210d36eb998,1466416591,1466927551,1468380126
318592087895565,e60c0755-eab9-4262-9dc2-b574d00ab15d,1466540183,1468123149,1468359634
597597456560840,3825595c-6cc8-41a5-a02b-4bd10eff9454,1466579381,1466671004,1467653955
635049571381967,bc515c4c-f3a7-4c06-a4fd-14db558f4ee9,1466588507,1467702443,1467703639
668550316290800,a56b57b8-3c6a-4bfc-bf1c-d00e8b6d4435,1466618382,1466909471,1467476966
317784634043980,97a130fd-f533-407a-a384-b57e63f0f7e0,1466620511,1466687809,1467031823
603765029597940,3a4f6e0c-3ae3-4fcb-b95f-87387db04e21,1466624679,1466993859,1467496112
721129305928450,84b20ce2-0785-4ce7-9be3-84768c2d8fe8,1466636243,1466702308,1468380917
626012960191255,9e746614-3f28-4f02-85b4-e9646a22751e,1466647709,1468130260,1468377867
598842997076781,eb56bc50-1051-419e-a006-7cdbc4df76f2,1466673242,1466718037,1468313246
286508682194615,64e51b06-b062-46eb-9b96-e6d25b5e7562,1466705581,1466771702,1468339033
317466806464194,cdc5aca7-54c7-4c9a-a06d-472e5b6d04d5,1466712158,1467058531,1468010735
346990411656907,99719c51-16ba-441c-88e8-fe3b103af2d6,1466720833,1466889374,1468373665
605405707105124,267b3fa5-85e3-4726-967f-7a86fe33abff,1466731283,1467522094,1468370706
432675009212143,6ff97fe5-6d4a-49e7-b998-985345fe7c2b,1466770686,1466868508,1467210834
577067512886160,dc0ffc85-6532-4db9-9114-d229719666f9,1466782888,1467399769,1467706646
690884146230179,f84700b7-d114-4198-9377-72e73b78b084,1466791666,1466905567,1466957520
311651420745505,e49e42bf-743f-4770-915d-ea43622b53f3,1466800074,1466852865,1467746997
364917605150520,45f0bd97-5778-4d29-b232-98579da6d2b6,1466808654,1466817708,1467156051
454244334972744,c752b918-4c63-4e7a-8b53-31e4d7fde981,1466818974,1466857890,1467845979
447028789915475,271091c1-4b04-48f7-90cb-0ebc7b235228,1466827442,1466828777,1466886343
493809573703537,f7b4b3e2-605c-4700-aadb-2a001330661f,1466858665,1466951896,1467037976
778810716714001,924c3162-7142-449a-9866-a6100651e1e2,1466860970,1467163885,1467304917
350211637129096,ec7f8bc1-49bc-4d3c-9d88-75a7830c0011,1466873327,1466980283,1467855185
469345439985546,bd63e88d-64ca-4f80-8712-a8e6c440e479,1466873713,1467063063,1467687953
786859485426741,8204ecef-951b-4d65-ad94-acf6ff97a380,1466879900,1466888865,1468350840
296017739788191,471e3980-7fdb-4c44-bf4a-394afaed67e6,1466882361,1467942068,1467943544
588492125893704,3bdb4153-a11c-4139-9dd4-e668bdf89f44,1466889164,1466895624,1467195329
439924914007990,99496f9b-c760-486b-accc-873ebca5dfe4,1466891405,1466892881,1467533380
706766935290971,b7ef8479-468f-47e5-9c0b-436f9d90e99d,1466894636,1467145208,1468370834
765762606068858,c0400cab-2bc9-463d-bf5c-32a28b87bcd7,1466907610,1466921361,1467427819
358947600609274,47b89df2-9211-49d5-9560-97341e2c54cb,1466948963,1466956823,1467081701
750146104980657,5824ddb4-ce4a-4ee0-b5eb-8f0f0f3633d2,1466952105,1467061197,1467136179
459896511934474,0232f896-c33f-41f1-b3f0-4ef824594996,1466958717,1467994490,1468383148
838253064090833,bfeea2f4-28ee-40e7-9bc2-fc38aad1ef5f,1466963616,1466966687,1466972473
643991693292779,ff6c1925-e0a1-4a22-852d-e63661d18b89,1466971336,1468230379,1468364413
629569193112829,8a5a6f99-56d8-46ec-92b1-dc9a921ba0ce,1466978866,1467248680,1468332098
339792046469204,db668fb4-e3e9-4174-bd4e-e5489b11179a,1466989579,1466990044,1468198226
288819374600296,c2f485dc-a803-407d-af56-df570e04d44a,1467007500,1467008612,1467011165
818650833351994,c9f7ab2d-d212-41a5-9c91-0a114a752aa8,1467025094,1467030674,1467076097
359102219432082,56c3eeff-a9c9-4f16-ae10-0a01f5d05332,1467041767,1467219658,1467548314
703313781585270,e2f56135-e4ff-4e71-b52c-c93c371dd022,1467057479,1468301691,1468376183
293586788298933,b977bfa9-37a4-4ed4-a6bd-70d120178a08,1467057526,1467555830,1468366724
726051338450321,85d57808-c41d-4aba-8ecb-8293a8aa7256,1467068966,1467684705,1468374402
616546852281565,43c2a52b-f3f0-46c3-8f6b-04db935ae37e,1467113691,1467118383,1467742015
494745876584458,47d7d749-5f11-440a-9089-be468efed2b7,1467117246,1467121603,1467182369
365424411301914,07677c6b-3008-42a7-be3e-a352e857a5f6,1467132482,1467219774,1467329403
669426489629955,514c7fed-12ec-47ec-b5aa-4f9eae9b4aec,1467132762,1467134945,1468301932
701784773238028,9bd1d241-3b97-468e-8461-0691f7300e54,1467134779,1467140362,1467145445
307201834637352,c431805f-0503-46f3-9208-bdeb562fdc4a,1467139291,1467142235,1467920966
335239381145643,73045c6d-e577-4551-8eb2-1c5c3dc8adb2,1467140835,1467227122,1467552938
538820830976049,38b1d8f6-e15d-42cd-894d-10d0af99a752,1467144283,1467144636,1467702463
698065331559713,dbeccd13-8df1-42c7-9953-4af1ce995ce2,1467145109,1467211585,1468383202
420640510859325,69cc0fad-b73f-49f6-8783-b612509e2709,1467147821,1467155955,1468356666
333547164031050,926d63f0-88ff-42b5-bd13-98489e6489b8,1467151760,1467960136,1468373150
298371381876812,2a48780e-399d-4d7f-a98c-59542251fd5f,1467153310,1467153970,1468111835
738051477085492,435d836b-767d-4160-a150-22a619474ad7,1467153466,1467367869,1467983017
680576224730465,bc0a71b6-50b7-43d9-8742-260fcfcbb625,1467175263,1467178710,1468367330
313223378786412,f155be48-bab9-4c8f-bcbe-b6baf520524a,1467182815,1467940835,1468321000
395892909299855,f5fcc805-e344-4c27-9bb8-002cebaa9ddc,1467216877,1467218196,1467315120
733868178939299,7e3e029a-f089-4c22-8dd7-6136068ad014,1467227763,1467659529,1468153839
513652322621611,79e47f0b-06d3-46c0-b609-9196c9412cd4,1467231199,1467239539,1468314368
412634691819693,778d25cd-5c9e-4c86-ba77-cdeaf40d4412,1467231918,1467457238,1468360717
481414298097859,88afa75e-0e3e-49b7-9afd-fd479ff944e1,1467239189,1467544162,1467996285
362151646222553,e02f1bea-dd91-4574-9caf-dadacacc1763,1467250276,1467385606,1468015875
404414124415197,4a3eb407-f389-45ef-9931-bb0541651a30,1467253644,1467254782,1467322284
670998447670516,7feb1271-28e6-4914-b9b7-82491b3a8403,1467283524,1467376161,1468257359
371042228535315,e21cbd49-88a3-44fd-85ea-975d31e5920e,1467294041,1467463520,1467741480
620197574493455,a8470235-4049-4c4f-9599-ec13dd0c53bd,1467311890,1468178114,1468362853
325137618075748,e26ec795-5385-459a-b5ce-acd415312eb1,1467424058,1467432646,1467689474
676925502539117,ae3f09b1-6929-420b-a3cd-7b333c38b3a2,1467541228,1467866588,1468269723
719548757984676,0220562a-4168-419e-8ccf-8dc1f10f9049,1467658091,1467893939,1468362442
313137479450814,77e123d1-3af5-4737-af8d-db753ce15a3e,1467666286,1467950560,1468382695
565960727479722,c0ff234f-937d-4d87-a35d-349223509f13,1467674985,1468010501,1468379587
404766311743713,4f564564-3e77-43e2-b70b-b5db4b2204e2,1467751293,1467753236,1468380861
395695340814582,2718ecb6-e94b-4600-90c5-749372b5a55e,1467812737,1467984369,1468377081
749742378075620,3d5cb614-ad86-462b-a60f-ab883a0dc030,1467823600,1467904084,1468351416
487813799379197,c1ab1640-07ff-4fae-b019-7c5c75b9c2d9,1467825776,1467907303,1468350161
460540757049601,d094f563-2533-4d4c-8445-c324db29ff3e,1467846317,1467893909,1468335899
662245304321522,7282dd0d-6c84-42e5-b767-9f2848bd68b8,1467862910,1467870621,1468365644
424617650585870,363c1b1d-2d38-4270-b692-102c9697bbfd,1467870539,1467874941,1468305087
462585161482560,188398a3-0bdc-412a-a800-1eb612ed1351,1468025559,1468059259,1468361763
638184897529377,8b1a1739-cf02-455d-bd39-fe84bcc3ea52,1468060050,1468370754,1468371160
350314716365140,38a27733-6d20-465d-8ed4-5e399da124fa,1468105825,1468266558,1468360233
556490326442343,75f12b5c-51e1-4e4b-9663-b319cb7f89f6,1468168154,1468170184,1468358769
458281604252011,3f7f3639-d081-4311-9b43-da312a068235,1468178576,1468361758,1468363958
470797138952558,9b9c7901-2712-4adc-b20d-2d3eb9ed36bd,1468186052,1468207339,1468380048
283416305762674,9fd28314-0004-4325-8785-3f3f8bc22b42,1468193513,1468223116,1468341885
526116317725060,ee95cbf1-dddc-4898-9bfa-51db0605d604,1468256796,1468325328,1468348991
